cu_num,M,N,K,kernelId,splitK,us,kernelName
304,512,7168,16384,8253,2,231.6616,a8w8_blockscale_bruteforce_1x128x128_256x128x128x128_16x8_32x32_8x32x1_8x32x1_1x16x1x16_4_1x2_intrawave_v1
304,512,24576,1536,7107,3,71.216,a8w8_blockscale_bruteforce_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x2_intrawave_v3
304,544,128,512,176,2,4.0182,a8w8_blockscale_bruteforce_1x128x128_256x32x32x256_16x8_16x16_16x16x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,544,256,7168,234,3,12.9453,a8w8_blockscale_bruteforce_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,544,512,128,128,2,3.0501,a8w8_blockscale_bruteforce_1x128x128_256x32x32x128_16x8_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,544,2112,7168,3214,0,38.7087,a8w8_blockscale_bruteforce_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1
304,544,4096,7168,4505,1,69.685,a8w8_blockscale_bruteforce_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x8x1x32_4_1x2_intrawave_v3
304,544,7168,2048,7463,0,39.7719,a8w8_blockscale_bruteforce_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_1x2_intrawave_v3
304,544,7168,16384,3293,3,240.0424,a8w8_blockscale_bruteforce_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x2_intrawave_v3
304,544,24576,1536,4525,1,85.3565,a8w8_blockscale_bruteforce_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x16x1x16_4_1x1_intrawave_v3
