cu_num,M,N,K,kernelId,splitK,us,kernelName
304,512,7168,2048,7067,2,34.0288,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v3
304,512,7168,2304,7391,1,35.0111,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x4_intrawave_v1
304,512,7168,16384,7111,0,225.645,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_2x2_intrawave_v3
304,512,8192,1536,7339,1,29.0433,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_4_2x4_intrawave_v1
304,512,8192,7168,7067,3,102.0861,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v3
304,512,24576,1536,7067,3,71.7168,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v3
304,544,128,512,176,2,3.4489,a8w8_blockscale_1x128x128_256x32x32x256_16x8_16x16_16x16x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,544,256,7168,234,2,12.6939,a8w8_blockscale_1x128x128_256x32x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x1_intrawave_v1
304,544,512,128,130,1,3.0569,a8w8_blockscale_1x128x128_256x32x32x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,544,2112,7168,3214,0,41.2422,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1
304,544,4096,7168,2549,3,65.618,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_4_2x1_intrawave_v1
304,544,7168,2048,7392,2,37.5682,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x4_intrawave_v3
304,544,7168,16384,3293,0,239.7126,a8w8_blockscale_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x2_intrawave_v3
304,544,24576,1536,4527,0,85.3408,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x16x1x16_8_1x2_intrawave_v3
304,1024,256,7168,1824,0,15.5329,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x2_intrawave_v1
304,1024,512,7168,468,3,22.1598,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4_1x2_intrawave_v1
304,1024,576,7168,1813,1,25.0279,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_8x32x1_1x32x1x8_4_1x2_intrawave_v1
304,1024,1536,7168,4521,2,62.0946,a8w8_blockscale_1x128x128_256x64x128x128_16x8_32x32_8x32x1_8x32x1_1x16x1x16_4_1x1_intrawave_v3
304,1024,1536,8192,4503,3,70.2575,a8w8_blockscale_1x128x128_256x64x128x128_16x8_32x32_8x32x1_8x32x1_1x8x1x32_4_1x2_intrawave_v3
304,1024,3072,1536,7391,1,25.9671,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x4_intrawave_v1
304,1024,4096,512,7393,3,14.4193,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_4x2_intrawave_v1
304,1024,4608,7168,7111,1,101.8343,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_2x2_intrawave_v3
304,1024,7168,256,5880,2,14.3497,a8w8_blockscale_1x128x128_256x128x64x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_2x4_intrawave_v1
304,1024,7168,2048,7067,3,56.4125,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v3
304,1024,7168,2304,7460,1,57.8569,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,1024,8192,1536,7389,0,48.6394,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_2x2_intrawave_v1
304,1024,8192,7168,7107,2,163.3899,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x2_intrawave_v3
304,1049,512,7168,389,2,26.2001,a8w8_blockscale_1x128x128_256x32x64x512_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x2_intrawave_v1
304,1049,1536,7168,6772,3,61.5726,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v3
304,1049,1536,8192,3292,3,70.4151,a8w8_blockscale_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x2_intrawave_v1
304,1049,3072,1536,7473,2,26.3776,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_4x1_intrawave_v3
304,1049,4096,512,7339,0,15.0155,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_4_2x4_intrawave_v1
304,1049,4608,7168,9404,1,153.0583,a8w8_blockscale_1x128x128_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_4_4x4_intrawave_v1
304,1049,7168,256,7466,2,15.846,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_2x1_intrawave_v1
304,1049,7168,2048,7387,3,62.2488,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_1x4_intrawave_v1
304,1049,7168,2304,7388,0,61.1603,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_1x4_intrawave_v3
304,1049,8192,1536,7390,0,50.7315,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_2x2_intrawave_v3
304,1049,8192,7168,7460,3,187.82,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_1x1_intrawave_v1
304,2048,256,7168,1824,3,22.5311,a8w8_blockscale_1x128x128_256x64x32x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_4_1x2_intrawave_v1
304,2048,512,7168,2147,2,33.6611,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_1x4_intrawave_v1
304,2048,576,7168,2131,2,36.4919,a8w8_blockscale_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x4_intrawave_v1
304,2048,1536,7168,7067,1,93.4394,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4_1x4_intrawave_v3
304,2048,1536,8192,8253,3,107.1012,a8w8_blockscale_1x128x128_256x128x128x128_16x8_32x32_8x32x1_8x32x1_1x16x1x16_4_1x2_intrawave_v1
304,2048,3072,1536,7472,1,42.4163,a8w8_blockscale_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_4_4x1_intrawave_v1
